group,n1,n2,n3,count,recent_count,last_seen_index,gap,frequency_score,recency_score,overdue_score,group_score
6-23-43,6,23,43,8,1,9911,147,0.32,0.25,0.014615,0.398808
6-33-43,6,33,43,8,1,9911,147,0.32,0.25,0.014615,0.398808
23-31-33,23,31,33,8,1,9911,147,0.32,0.25,0.014615,0.398808
23-37-43,23,37,43,8,1,9911,147,0.32,0.25,0.014615,0.398808
23-29-36,23,29,36,12,0,9039,1019,0.48,0.0,0.101312,0.398803
16-31-33,16,31,33,12,0,9038,1020,0.48,0.0,0.101412,0.398788
21-31-33,21,31,33,12,0,9038,1020,0.48,0.0,0.101412,0.398788
18-42-46,18,42,46,8,1,9909,149,0.32,0.25,0.014814,0.398778
17-35-40,17,35,40,12,0,9037,1021,0.48,0.0,0.101511,0.398773
35-40-47,35,40,47,12,0,9037,1021,0.48,0.0,0.101511,0.398773
2-18-47,2,18,47,8,1,9908,150,0.32,0.25,0.014914,0.398763
3-35-41,3,35,41,12,0,9034,1024,0.48,0.0,0.10181,0.398729
23-36-49,23,36,49,8,1,9905,153,0.32,0.25,0.015212,0.398718
24-46-49,24,46,49,12,0,9033,1025,0.48,0.0,0.101909,0.398714
7-11-29,7,11,29,12,0,9032,1026,0.48,0.0,0.102008,0.398699
7-16-19,7,16,19,12,0,9032,1026,0.48,0.0,0.102008,0.398699
20-24-41,20,24,41,8,1,9903,155,0.32,0.25,0.015411,0.398688
24-42-43,24,42,43,8,1,9903,155,0.32,0.25,0.015411,0.398688
42-43-45,42,43,45,8,1,9903,155,0.32,0.25,0.015411,0.398688
9-36-42,9,36,42,12,0,9031,1027,0.48,0.0,0.102108,0.398684
15-20-21,15,20,21,8,1,9902,156,0.32,0.25,0.01551,0.398673
21-40-43,21,40,43,8,1,9902,156,0.32,0.25,0.01551,0.398673
11-14-27,11,14,27,12,0,9030,1028,0.48,0.0,0.102207,0.398669
8-27-46,8,27,46,12,0,9029,1029,0.48,0.0,0.102307,0.398654
14-24-28,14,24,28,8,1,9899,159,0.32,0.25,0.015808,0.398629
12-33-48,12,33,48,8,1,9899,159,0.32,0.25,0.015808,0.398629
8-10-19,8,10,19,12,0,9027,1031,0.48,0.0,0.102505,0.398624
2-13-48,2,13,48,8,1,9898,160,0.32,0.25,0.015908,0.398614
13-16-48,13,16,48,8,1,9898,160,0.32,0.25,0.015908,0.398614
17-19-44,17,19,44,12,0,9026,1032,0.48,0.0,0.102605,0.398609
15-16-48,15,16,48,8,1,9897,161,0.32,0.25,0.016007,0.398599
5-15-41,5,15,41,8,1,9897,161,0.32,0.25,0.016007,0.398599
16-41-48,16,41,48,8,1,9897,161,0.32,0.25,0.016007,0.398599
4-15-22,4,15,22,8,1,9896,162,0.32,0.25,0.016107,0.398584
29-33-43,29,33,43,12,0,9024,1034,0.48,0.0,0.102804,0.398579
7-21-45,7,21,45,8,1,9895,163,0.32,0.25,0.016206,0.398569
6-33-39,6,33,39,12,0,9023,1035,0.48,0.0,0.102903,0.398565
14-22-44,14,22,44,12,0,9021,1037,0.48,0.0,0.103102,0.398535
4-18-44,4,18,44,12,0,9021,1037,0.48,0.0,0.103102,0.398535
9-40-44,9,40,44,12,0,9020,1038,0.48,0.0,0.103201,0.39852
23-30-43,23,30,43,8,1,9890,168,0.32,0.25,0.016703,0.398495
15-30-49,15,30,49,8,1,9890,168,0.32,0.25,0.016703,0.398495
19-29-48,19,29,48,12,0,9018,1040,0.48,0.0,0.1034,0.39849
5-26-43,5,26,43,8,1,9888,170,0.32,0.25,0.016902,0.398465
18-33-37,18,33,37,12,0,9016,1042,0.48,0.0,0.103599,0.39846
24-36-38,24,36,38,8,1,9887,171,0.32,0.25,0.017001,0.39845
17-35-38,17,35,38,8,1,9886,172,0.32,0.25,0.017101,0.398435
18-35-38,18,35,38,8,1,9886,172,0.32,0.25,0.017101,0.398435
40-47-49,40,47,49,12,0,9014,1044,0.48,0.0,0.103798,0.39843
16-26-42,16,26,42,8,1,9885,173,0.32,0.25,0.0172,0.39842
34-42-45,34,42,45,8,1,9885,173,0.32,0.25,0.0172,0.39842
22-39-49,22,39,49,12,0,9013,1045,0.48,0.0,0.103897,0.398415
6-8-23,6,8,23,8,1,9884,174,0.32,0.25,0.0173,0.398405
4-8-23,4,8,23,8,1,9884,174,0.32,0.25,0.0173,0.398405
2-34-45,2,34,45,8,1,9883,175,0.32,0.25,0.017399,0.39839
16-30-40,16,30,40,12,0,9011,1047,0.48,0.0,0.104096,0.398386
6-9-41,6,9,41,8,1,9882,176,0.32,0.25,0.017499,0.398375
5-26-38,5,26,38,8,1,9882,176,0.32,0.25,0.017499,0.398375
18-23-28,18,23,28,13,0,7535,2523,0.52,0.0,0.250845,0.398373
23-30-34,23,30,34,8,1,9880,178,0.32,0.25,0.017697,0.398345
10-38-42,10,38,42,8,1,9879,179,0.32,0.25,0.017797,0.39833
26-28-33,26,28,33,12,0,9007,1051,0.48,0.0,0.104494,0.398326
3-19-39,3,19,39,8,1,9878,180,0.32,0.25,0.017896,0.398316
19-35-43,19,35,43,8,1,9878,180,0.32,0.25,0.017896,0.398316
3-19-43,3,19,43,8,1,9878,180,0.32,0.25,0.017896,0.398316
6-25-35,6,25,35,12,0,9006,1052,0.48,0.0,0.104593,0.398311
3-27-32,3,27,32,8,1,9877,181,0.32,0.25,0.017996,0.398301
32-34-37,32,34,37,8,1,9877,181,0.32,0.25,0.017996,0.398301
1-33-42,1,33,42,12,0,9005,1053,0.48,0.0,0.104693,0.398296
1-19-31,1,19,31,8,1,9876,182,0.32,0.25,0.018095,0.398286
11-14-41,11,14,41,8,1,9874,184,0.32,0.25,0.018294,0.398256
11-13-43,11,13,43,8,1,9874,184,0.32,0.25,0.018294,0.398256
16-21-45,16,21,45,12,0,9002,1056,0.48,0.0,0.104991,0.398251
5-47-48,5,47,48,8,1,9873,185,0.32,0.25,0.018393,0.398241
19-21-48,19,21,48,8,1,9873,185,0.32,0.25,0.018393,0.398241
34-41-44,34,41,44,14,0,6050,4008,0.56,0.0,0.398489,0.398227
4-21-41,4,21,41,12,0,8999,1059,0.48,0.0,0.105289,0.398207
1-8-12,1,8,12,8,1,9870,188,0.32,0.25,0.018692,0.398196
16-22-44,16,22,44,12,0,8997,1061,0.48,0.0,0.105488,0.398177
11-23-25,11,23,25,8,1,9867,191,0.32,0.25,0.01899,0.398152
33-35-36,33,35,36,8,1,9866,192,0.32,0.25,0.019089,0.398137
22-35-43,22,35,43,8,1,9866,192,0.32,0.25,0.019089,0.398137
17-38-44,17,38,44,12,0,8994,1064,0.48,0.0,0.105786,0.398132
22-29-37,22,29,37,8,1,9865,193,0.32,0.25,0.019189,0.398122
23-28-31,23,28,31,8,1,9864,194,0.32,0.25,0.019288,0.398107
8-14-25,8,14,25,12,0,8992,1066,0.48,0.0,0.105985,0.398102
8-24-36,8,24,36,8,1,9863,195,0.32,0.25,0.019388,0.398092
10-12-34,10,12,34,8,1,9861,197,0.32,0.25,0.019586,0.398062
6-35-48,6,35,48,12,0,8989,1069,0.48,0.0,0.106284,0.398057
2-6-24,2,6,24,12,0,8989,1069,0.48,0.0,0.106284,0.398057
18-27-39,18,27,39,8,1,9860,198,0.32,0.25,0.019686,0.398047
3-18-47,3,18,47,13,0,7513,2545,0.52,0.0,0.253032,0.398045
2-4-5,2,4,5,12,0,8988,1070,0.48,0.0,0.106383,0.398043
5-22-27,5,22,27,12,0,8988,1070,0.48,0.0,0.106383,0.398043
2-11-27,2,11,27,12,0,8988,1070,0.48,0.0,0.106383,0.398043
30-36-44,30,36,44,12,0,8987,1071,0.48,0.0,0.106482,0.398028
18-26-37,18,26,37,8,1,9858,200,0.32,0.25,0.019885,0.398017
15-24-45,15,24,45,8,1,9857,201,0.32,0.25,0.019984,0.398002
17-32-44,17,32,44,12,0,8985,1073,0.48,0.0,0.106681,0.397998
28-32-35,28,32,35,8,1,9856,202,0.32,0.25,0.020084,0.397987
31-32-44,31,32,44,8,1,9856,202,0.32,0.25,0.020084,0.397987
5-28-44,5,28,44,8,1,9856,202,0.32,0.25,0.020084,0.397987
5-30-40,5,30,40,13,0,7509,2549,0.52,0.0,0.25343,0.397985
13-25-26,13,25,26,12,0,8984,1074,0.48,0.0,0.106781,0.397983
18-25-26,18,25,26,12,0,8984,1074,0.48,0.0,0.106781,0.397983
9-16-42,9,16,42,8,1,9855,203,0.32,0.25,0.020183,0.397973
9-16-35,9,16,35,8,1,9855,203,0.32,0.25,0.020183,0.397973
6-13-18,6,13,18,12,0,8983,1075,0.48,0.0,0.10688,0.397968
5-23-34,5,23,34,8,1,9854,204,0.32,0.25,0.020282,0.397958
4-7-18,4,7,18,8,1,9854,204,0.32,0.25,0.020282,0.397958
7-18-23,7,18,23,8,1,9854,204,0.32,0.25,0.020282,0.397958
9-38-49,9,38,49,8,1,9852,206,0.32,0.25,0.020481,0.397928
19-22-32,19,22,32,12,0,8980,1078,0.48,0.0,0.107178,0.397923
32-40-43,32,40,43,8,1,9851,207,0.32,0.25,0.020581,0.397913
6-7-43,6,7,43,12,0,8979,1079,0.48,0.0,0.107278,0.397908
1-26-36,1,26,36,12,0,8977,1081,0.48,0.0,0.107477,0.397879
13-42-43,13,42,43,8,1,9848,210,0.32,0.25,0.020879,0.397868
15-32-49,15,32,49,8,1,9847,211,0.32,0.25,0.020978,0.397853
15-35-49,15,35,49,8,1,9847,211,0.32,0.25,0.020978,0.397853
4-16-40,4,16,40,12,0,8975,1083,0.48,0.0,0.107675,0.397849
4-40-45,4,40,45,12,0,8975,1083,0.48,0.0,0.107675,0.397849
1-6-26,1,6,26,8,1,9846,212,0.32,0.25,0.021078,0.397838
8-15-16,8,15,16,12,0,8974,1084,0.48,0.0,0.107775,0.397834
7-28-46,7,28,46,12,0,8973,1085,0.48,0.0,0.107874,0.397819
16-37-41,16,37,41,8,1,9844,214,0.32,0.25,0.021277,0.397809
18-32-37,18,32,37,8,1,9844,214,0.32,0.25,0.021277,0.397809
16-18-31,16,18,31,8,1,9844,214,0.32,0.25,0.021277,0.397809
15-19-20,15,19,20,8,1,9843,215,0.32,0.25,0.021376,0.397794
11-19-26,11,19,26,8,1,9843,215,0.32,0.25,0.021376,0.397794
15-20-26,15,20,26,8,1,9843,215,0.32,0.25,0.021376,0.397794
4-37-45,4,37,45,13,0,7495,2563,0.52,0.0,0.254822,0.397777
17-28-43,17,28,43,8,1,9841,217,0.32,0.25,0.021575,0.397764
4-10-17,4,10,17,8,1,9839,219,0.32,0.25,0.021774,0.397734
1-34-48,1,34,48,12,0,8967,1091,0.48,0.0,0.108471,0.397729
11-14-36,11,14,36,8,1,9837,221,0.32,0.25,0.021973,0.397704
19-21-45,19,21,45,12,0,8964,1094,0.48,0.0,0.108769,0.397685
2-38-45,2,38,45,12,0,8964,1094,0.48,0.0,0.108769,0.397685
7-31-34,7,31,34,8,1,9835,223,0.32,0.25,0.022171,0.397674
3-17-32,3,17,32,12,0,8962,1096,0.48,0.0,0.108968,0.397655
26-32-49,26,32,49,8,1,9833,225,0.32,0.25,0.02237,0.397644
9-18-49,9,18,49,8,1,9833,225,0.32,0.25,0.02237,0.397644
22-27-31,22,27,31,13,0,7486,2572,0.52,0.0,0.255717,0.397642
14-24-39,14,24,39,8,1,9832,226,0.32,0.25,0.02247,0.39763
4-14-39,4,14,39,8,1,9832,226,0.32,0.25,0.02247,0.39763
4-14-24,4,14,24,8,1,9832,226,0.32,0.25,0.02247,0.39763
1-17-48,1,17,48,12,0,8960,1098,0.48,0.0,0.109167,0.397625
22-29-34,22,29,34,8,1,9831,227,0.32,0.25,0.022569,0.397615
14-24-27,14,24,27,12,0,8959,1099,0.48,0.0,0.109266,0.39761
18-20-46,18,20,46,8,1,9829,229,0.32,0.25,0.022768,0.397585
2-20-31,2,20,31,8,1,9829,229,0.32,0.25,0.022768,0.397585
21-31-46,21,31,46,8,1,9829,229,0.32,0.25,0.022768,0.397585
12-41-46,12,41,46,12,0,8957,1101,0.48,0.0,0.109465,0.39758
2-19-22,2,19,22,8,1,9828,230,0.32,0.25,0.022867,0.39757
2-22-28,2,22,28,8,1,9828,230,0.32,0.25,0.022867,0.39757
21-24-35,21,24,35,12,0,8956,1102,0.48,0.0,0.109565,0.397565
14-16-26,14,16,26,8,1,9827,231,0.32,0.25,0.022967,0.397555
10-14-16,10,14,16,8,1,9827,231,0.32,0.25,0.022967,0.397555
14-21-46,14,21,46,8,1,9825,233,0.32,0.25,0.023166,0.397525
15-26-30,15,26,30,12,0,8953,1105,0.48,0.0,0.109863,0.397521
6-16-33,6,16,33,8,1,9824,234,0.32,0.25,0.023265,0.39751
6-16-46,6,16,46,8,1,9824,234,0.32,0.25,0.023265,0.39751
16-19-39,16,19,39,8,1,9822,236,0.32,0.25,0.023464,0.39748
8-39-47,8,39,47,8,1,9822,236,0.32,0.25,0.023464,0.39748
23-46-47,23,46,47,8,1,9820,238,0.32,0.25,0.023663,0.397451
23-34-46,23,34,46,8,1,9820,238,0.32,0.25,0.023663,0.397451
2-3-36,2,3,36,8,1,9815,243,0.32,0.25,0.02416,0.397376
17-36-43,17,36,43,8,1,9815,243,0.32,0.25,0.02416,0.397376
2-25-43,2,25,43,8,1,9815,243,0.32,0.25,0.02416,0.397376
23-31-41,23,31,41,8,1,9814,244,0.32,0.25,0.024259,0.397361
8-31-35,8,31,35,8,1,9812,246,0.32,0.25,0.024458,0.397331
19-35-36,19,35,36,8,1,9812,246,0.32,0.25,0.024458,0.397331
8-19-31,8,19,31,8,1,9812,246,0.32,0.25,0.024458,0.397331
5-31-41,5,31,41,8,1,9811,247,0.32,0.25,0.024558,0.397316
5-13-47,5,13,47,8,1,9811,247,0.32,0.25,0.024558,0.397316
5-31-39,5,31,39,8,1,9811,247,0.32,0.25,0.024558,0.397316
5-41-47,5,41,47,8,1,9811,247,0.32,0.25,0.024558,0.397316
7-16-37,7,16,37,12,0,8939,1119,0.48,0.0,0.111255,0.397312
7-37-48,7,37,48,12,0,8939,1119,0.48,0.0,0.111255,0.397312
26-44-49,26,44,49,12,0,8937,1121,0.48,0.0,0.111454,0.397282
5-32-43,5,32,43,12,0,8933,1125,0.48,0.0,0.111851,0.397222
5-15-33,5,15,33,12,0,8933,1125,0.48,0.0,0.111851,0.397222
15-33-44,15,33,44,12,0,8933,1125,0.48,0.0,0.111851,0.397222
1-4-47,1,4,47,12,0,8932,1126,0.48,0.0,0.111951,0.397207
9-13-46,9,13,46,12,0,8931,1127,0.48,0.0,0.11205,0.397192
6-9-12,6,9,12,12,0,8930,1128,0.48,0.0,0.11215,0.397178
15-20-36,15,20,36,13,0,7454,2604,0.52,0.0,0.258898,0.397165
24-32-44,24,32,44,12,0,8927,1131,0.48,0.0,0.112448,0.397133
7-27-29,7,27,29,13,0,7446,2612,0.52,0.0,0.259694,0.397046
19-31-44,19,31,44,12,0,8921,1137,0.48,0.0,0.113044,0.397043
5-20-29,5,20,29,12,0,8920,1138,0.48,0.0,0.113144,0.397028
7-12-21,7,12,21,12,0,8918,1140,0.48,0.0,0.113343,0.396999
12-36-37,12,36,37,12,0,8915,1143,0.48,0.0,0.113641,0.396954
7-12-37,7,12,37,12,0,8915,1143,0.48,0.0,0.113641,0.396954
8-38-47,8,38,47,12,0,8913,1145,0.48,0.0,0.11384,0.396924
33-35-48,33,35,48,12,0,8910,1148,0.48,0.0,0.114138,0.396879
1-27-36,1,27,36,12,0,8909,1149,0.48,0.0,0.114237,0.396864
28-32-49,28,32,49,13,0,7432,2626,0.52,0.0,0.261086,0.396837
18-43-48,18,43,48,12,0,8907,1151,0.48,0.0,0.114436,0.396835
43-48-49,43,48,49,12,0,8907,1151,0.48,0.0,0.114436,0.396835
47-48-49,47,48,49,12,0,8907,1151,0.48,0.0,0.114436,0.396835
5-14-24,5,14,24,13,0,7430,2628,0.52,0.0,0.261285,0.396807
10-35-38,10,35,38,12,0,8902,1156,0.48,0.0,0.114933,0.39676
10-16-23,10,16,23,12,0,8902,1156,0.48,0.0,0.114933,0.39676
8-43-48,8,43,48,12,0,8901,1157,0.48,0.0,0.115033,0.396745
1-4-26,1,4,26,12,0,8900,1158,0.48,0.0,0.115132,0.39673
22-39-46,22,39,46,12,0,8899,1159,0.48,0.0,0.115232,0.396715
6-28-33,6,28,33,12,0,8898,1160,0.48,0.0,0.115331,0.3967
28-35-41,28,35,41,12,0,8898,1160,0.48,0.0,0.115331,0.3967
8-28-33,8,28,33,12,0,8897,1161,0.48,0.0,0.115431,0.396685
9-11-36,9,11,36,12,0,8895,1163,0.48,0.0,0.115629,0.396656
17-34-36,17,34,36,12,0,8895,1163,0.48,0.0,0.115629,0.396656
15-27-33,15,27,33,12,0,8894,1164,0.48,0.0,0.115729,0.396641
9-44-45,9,44,45,12,0,8892,1166,0.48,0.0,0.115928,0.396611
6-13-14,6,13,14,12,0,8890,1168,0.48,0.0,0.116126,0.396581
10-20-37,10,20,37,12,0,8889,1169,0.48,0.0,0.116226,0.396566
15-25-33,15,25,33,12,0,8888,1170,0.48,0.0,0.116325,0.396551
5-26-32,5,26,32,12,0,8886,1172,0.48,0.0,0.116524,0.396521
17-19-28,17,19,28,12,0,8885,1173,0.48,0.0,0.116624,0.396506
6-40-42,6,40,42,12,0,8884,1174,0.48,0.0,0.116723,0.396492
1-8-17,1,8,17,12,0,8882,1176,0.48,0.0,0.116922,0.396462
13-28-41,13,28,41,12,0,8879,1179,0.48,0.0,0.11722,0.396417
9-28-30,9,28,30,12,0,8878,1180,0.48,0.0,0.11732,0.396402
8-44-47,8,44,47,12,0,8877,1181,0.48,0.0,0.117419,0.396387
13-35-47,13,35,47,12,0,8877,1181,0.48,0.0,0.117419,0.396387
3-42-44,3,42,44,12,0,8876,1182,0.48,0.0,0.117518,0.396372
25-43-47,25,43,47,13,0,7395,2663,0.52,0.0,0.264764,0.396285
9-13-27,9,13,27,12,0,8870,1188,0.48,0.0,0.118115,0.396283
23-34-39,23,34,39,12,0,8868,1190,0.48,0.0,0.118314,0.396253
13-32-41,13,32,41,12,0,8865,1193,0.48,0.0,0.118612,0.396208
14-21-41,14,21,41,12,0,8863,1195,0.48,0.0,0.118811,0.396178
14-25-41,14,25,41,12,0,8863,1195,0.48,0.0,0.118811,0.396178
13-46-48,13,46,48,12,0,8861,1197,0.48,0.0,0.11901,0.396149
3-4-9,3,4,9,12,0,8859,1199,0.48,0.0,0.119209,0.396119
4-15-37,4,15,37,12,0,8859,1199,0.48,0.0,0.119209,0.396119
9-15-40,9,15,40,12,0,8859,1199,0.48,0.0,0.119209,0.396119
3-4-40,3,4,40,12,0,8859,1199,0.48,0.0,0.119209,0.396119
35-39-40,35,39,40,12,0,8856,1202,0.48,0.0,0.119507,0.396074
15-17-33,15,17,33,12,0,8855,1203,0.48,0.0,0.119606,0.396059
30-43-48,30,43,48,13,0,7378,2680,0.52,0.0,0.266455,0.396032
19-26-32,19,26,32,12,0,8850,1208,0.48,0.0,0.120103,0.395984
2-30-49,2,30,49,12,0,8849,1209,0.48,0.0,0.120203,0.39597
14-19-40,14,19,40,12,0,8844,1214,0.48,0.0,0.1207,0.395895
10-24-31,10,24,31,13,0,7367,2691,0.52,0.0,0.267548,0.395868
9-24-43,9,24,43,12,0,8841,1217,0.48,0.0,0.120998,0.39585
38-43-48,38,43,48,12,0,8841,1217,0.48,0.0,0.120998,0.39585
15-36-42,15,36,42,12,0,8840,1218,0.48,0.0,0.121098,0.395835
23-37-40,23,37,40,12,0,8839,1219,0.48,0.0,0.121197,0.39582
20-31-45,20,31,45,12,0,8838,1220,0.48,0.0,0.121296,0.395806
21-33-36,21,33,36,12,0,8834,1224,0.48,0.0,0.121694,0.395746
21-33-38,21,33,38,12,0,8834,1224,0.48,0.0,0.121694,0.395746
17-19-41,17,19,41,12,0,8832,1226,0.48,0.0,0.121893,0.395716
27-39-43,27,39,43,12,0,8831,1227,0.48,0.0,0.121992,0.395701
16-27-43,16,27,43,12,0,8830,1228,0.48,0.0,0.122092,0.395686
24-42-44,24,42,44,12,0,8830,1228,0.48,0.0,0.122092,0.395686
16-27-44,16,27,44,12,0,8830,1228,0.48,0.0,0.122092,0.395686
2-33-46,2,33,46,12,0,8828,1230,0.48,0.0,0.122291,0.395656
20-44-46,20,44,46,12,0,8828,1230,0.48,0.0,0.122291,0.395656
4-15-33,4,15,33,12,0,8826,1232,0.48,0.0,0.12249,0.395627
4-33-49,4,33,49,12,0,8826,1232,0.48,0.0,0.12249,0.395627
2-5-31,2,5,31,12,0,8824,1234,0.48,0.0,0.122688,0.395597
31-48-49,31,48,49,12,0,8821,1237,0.48,0.0,0.122987,0.395552
26-39-49,26,39,49,12,0,8819,1239,0.48,0.0,0.123186,0.395522
30-35-47,30,35,47,12,0,8818,1240,0.48,0.0,0.123285,0.395507
3-12-32,3,12,32,12,0,8817,1241,0.48,0.0,0.123384,0.395492
11-13-48,11,13,48,12,0,8816,1242,0.48,0.0,0.123484,0.395477
13-28-48,13,28,48,12,0,8816,1242,0.48,0.0,0.123484,0.395477
10-16-40,10,16,40,12,0,8815,1243,0.48,0.0,0.123583,0.395463
26-43-47,26,43,47,12,0,8814,1244,0.48,0.0,0.123683,0.395448
20-43-47,20,43,47,12,0,8814,1244,0.48,0.0,0.123683,0.395448
24-43-47,24,43,47,12,0,8814,1244,0.48,0.0,0.123683,0.395448
6-8-11,6,8,11,12,0,8813,1245,0.48,0.0,0.123782,0.395433
14-16-24,14,16,24,12,0,8811,1247,0.48,0.0,0.123981,0.395403
5-40-48,5,40,48,12,0,8809,1249,0.48,0.0,0.12418,0.395373
3-10-40,3,10,40,12,0,8806,1252,0.48,0.0,0.124478,0.395328
3-4-11,3,4,11,12,0,8803,1255,0.48,0.0,0.124776,0.395284
4-30-38,4,30,38,12,0,8798,1260,0.48,0.0,0.125273,0.395209
25-31-41,25,31,41,12,0,8797,1261,0.48,0.0,0.125373,0.395194
10-31-42,10,31,42,12,0,8795,1263,0.48,0.0,0.125572,0.395164
11-14-45,11,14,45,12,0,8794,1264,0.48,0.0,0.125671,0.395149
10-37-44,10,37,44,12,0,8792,1266,0.48,0.0,0.12587,0.39512
14-33-49,14,33,49,12,0,8789,1269,0.48,0.0,0.126168,0.395075
5-25-34,5,25,34,12,0,8787,1271,0.48,0.0,0.126367,0.395045
12-28-29,12,28,29,12,0,8786,1272,0.48,0.0,0.126466,0.39503
12-14-38,12,14,38,12,0,8786,1272,0.48,0.0,0.126466,0.39503
14-28-38,14,28,38,12,0,8786,1272,0.48,0.0,0.126466,0.39503
15-30-36,15,30,36,12,0,8780,1278,0.48,0.0,0.127063,0.394941
12-14-35,12,14,35,12,0,8777,1281,0.48,0.0,0.127361,0.394896
8-15-17,8,15,17,12,0,8776,1282,0.48,0.0,0.127461,0.394881
15-29-37,15,29,37,12,0,8771,1287,0.48,0.0,0.127958,0.394806
33-37-39,33,37,39,12,0,8771,1287,0.48,0.0,0.127958,0.394806
11-13-34,11,13,34,12,0,8770,1288,0.48,0.0,0.128057,0.394791
6-20-33,6,20,33,12,0,8769,1289,0.48,0.0,0.128157,0.394776
19-29-40,19,29,40,12,0,8767,1291,0.48,0.0,0.128356,0.394747
4-37-38,4,37,38,12,0,8766,1292,0.48,0.0,0.128455,0.394732
37-38-43,37,38,43,12,0,8766,1292,0.48,0.0,0.128455,0.394732
37-43-47,37,43,47,12,0,8766,1292,0.48,0.0,0.128455,0.394732
8-27-38,8,27,38,12,0,8765,1293,0.48,0.0,0.128554,0.394717
15-25-34,15,25,34,12,0,8759,1299,0.48,0.0,0.129151,0.394627
15-17-34,15,17,34,12,0,8759,1299,0.48,0.0,0.129151,0.394627
43-45-48,43,45,48,12,0,8758,1300,0.48,0.0,0.12925,0.394612
2-36-49,2,36,49,12,0,8757,1301,0.48,0.0,0.12935,0.394598
19-45-47,19,45,47,12,0,8756,1302,0.48,0.0,0.129449,0.394583
12-20-42,12,20,42,12,0,8754,1304,0.48,0.0,0.129648,0.394553
21-33-37,21,33,37,12,0,8749,1309,0.48,0.0,0.130145,0.394478
16-21-37,16,21,37,12,0,8749,1309,0.48,0.0,0.130145,0.394478
7-29-45,7,29,45,12,0,8748,1310,0.48,0.0,0.130245,0.394463
13-41-49,13,41,49,12,0,8747,1311,0.48,0.0,0.130344,0.394448
36-39-49,36,39,49,12,0,8742,1316,0.48,0.0,0.130841,0.394374
16-18-42,16,18,42,12,0,8738,1320,0.48,0.0,0.131239,0.394314
4-33-35,4,33,35,12,0,8735,1323,0.48,0.0,0.131537,0.394269
2-14-35,2,14,35,12,0,8734,1324,0.48,0.0,0.131637,0.394255
1-26-33,1,26,33,12,0,8732,1326,0.48,0.0,0.131835,0.394225
9-16-17,9,16,17,13,0,7254,2804,0.52,0.0,0.278783,0.394183
5-15-34,5,15,34,12,0,8727,1331,0.48,0.0,0.132332,0.39415
6-24-43,6,24,43,13,0,7250,2808,0.52,0.0,0.279181,0.394123
2-27-34,2,27,34,12,0,8725,1333,0.48,0.0,0.132531,0.39412
2-5-34,2,5,34,12,0,8725,1333,0.48,0.0,0.132531,0.39412
24-26-38,24,26,38,12,0,8724,1334,0.48,0.0,0.132631,0.394105
27-36-49,27,36,49,12,0,8723,1335,0.48,0.0,0.13273,0.39409
17-24-41,17,24,41,12,0,8719,1339,0.48,0.0,0.133128,0.394031
5-16-36,5,16,36,12,0,8717,1341,0.48,0.0,0.133327,0.394001
41-42-48,41,42,48,13,0,7239,2819,0.52,0.0,0.280274,0.393959
1-15-43,1,15,43,13,0,7234,2824,0.52,0.0,0.280772,0.393884
9-17-47,9,17,47,12,0,8708,1350,0.48,0.0,0.134222,0.393867
13-25-41,13,25,41,12,0,8705,1353,0.48,0.0,0.13452,0.393822
5-14-25,5,14,25,12,0,8705,1353,0.48,0.0,0.13452,0.393822
25-27-45,25,27,45,13,0,7227,2831,0.52,0.0,0.281467,0.39378
5-7-26,5,7,26,12,0,8698,1360,0.48,0.0,0.135216,0.393718
11-30-43,11,30,43,12,0,8695,1363,0.48,0.0,0.135514,0.393673
6-27-37,6,27,37,14,0,5741,4317,0.56,0.0,0.429211,0.393618
5-12-27,5,12,27,12,0,8687,1371,0.48,0.0,0.136309,0.393554
7-30-39,7,30,39,12,0,8686,1372,0.48,0.0,0.136409,0.393539
4-29-32,4,29,32,12,0,8684,1374,0.48,0.0,0.136608,0.393509
5-9-15,5,9,15,12,0,8677,1381,0.48,0.0,0.137304,0.393404
2-6-23,2,6,23,12,0,8671,1387,0.48,0.0,0.1379,0.393315
9-36-40,9,36,40,12,0,8670,1388,0.48,0.0,0.138,0.3933
4-17-41,4,17,41,12,0,8668,1390,0.48,0.0,0.138198,0.39327
11-24-31,11,24,31,12,0,8666,1392,0.48,0.0,0.138397,0.39324
2-25-37,2,25,37,12,0,8664,1394,0.48,0.0,0.138596,0.393211
2-5-25,2,5,25,12,0,8664,1394,0.48,0.0,0.138596,0.393211
9-15-46,9,15,46,12,0,8659,1399,0.48,0.0,0.139093,0.393136
6-18-41,6,18,41,13,0,7183,2875,0.52,0.0,0.285842,0.393124
7-11-22,7,11,22,12,0,8656,1402,0.48,0.0,0.139392,0.393091
6-7-32,6,7,32,12,0,8656,1402,0.48,0.0,0.139392,0.393091
6-18-32,6,18,32,12,0,8656,1402,0.48,0.0,0.139392,0.393091
10-18-26,10,18,26,12,0,8655,1403,0.48,0.0,0.139491,0.393076
4-5-8,4,5,8,13,0,7178,2880,0.52,0.0,0.286339,0.393049
1-25-39,1,25,39,12,0,8653,1405,0.48,0.0,0.13969,0.393047
1-25-38,1,25,38,12,0,8653,1405,0.48,0.0,0.13969,0.393047
2-3-35,2,3,35,12,0,8650,1408,0.48,0.0,0.139988,0.393002
17-24-46,17,24,46,12,0,8649,1409,0.48,0.0,0.140087,0.392987
