draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
6813,,7,25,32,35,40,45,2007,7,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6814,,2,13,14,23,28,48,2007,8,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6815,,15,18,22,30,39,48,2007,8,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6816,,9,14,17,28,32,48,2007,9,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6817,,9,11,15,18,33,49,2007,9,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6818,,2,13,14,22,29,36,2007,9,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6819,,10,14,23,32,34,45,2007,9,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6820,,1,18,21,26,29,42,2007,11,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6821,,10,14,26,38,44,47,2007,11,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6822,,13,34,36,40,42,48,2007,12,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6823,,15,20,22,33,38,44,2007,12,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6824,,15,25,27,31,45,49,2007,12,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6825,,6,14,22,30,33,46,2007,13,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6826,,8,10,11,13,37,45,2007,13,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6827,,14,36,39,46,47,49,2007,13,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6828,,17,21,35,36,37,46,2007,14,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6829,,4,25,28,32,37,43,2007,14,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6830,,7,13,23,26,27,33,2007,15,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6831,,6,16,38,39,42,47,2007,15,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6832,,4,17,18,25,33,44,2007,16,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6833,,2,10,18,27,42,48,2007,16,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6834,,11,21,22,26,37,43,2007,17,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6835,,34,36,43,45,46,47,2007,17,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6836,,4,12,18,25,36,46,2007,18,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6837,,12,18,21,23,24,43,2007,18,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6838,,9,12,14,34,36,38,2007,18,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6839,,13,31,37,44,45,46,2007,19,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6840,,2,12,17,35,42,47,2007,19,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6841,,1,11,26,27,39,42,2007,19,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6842,,8,17,31,36,37,46,2007,20,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6843,,15,18,20,31,39,43,2007,20,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6844,,19,21,25,32,42,43,2007,20,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6845,,1,23,43,44,47,48,2007,22,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6846,,5,14,18,26,33,46,2007,22,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6847,,2,26,29,30,36,37,2007,23,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6848,,2,38,39,42,43,48,2007,23,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6849,,10,22,24,31,38,44,2007,23,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6850,,16,18,21,46,47,49,2007,23,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6851,,3,16,22,25,33,46,2007,23,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6852,,5,10,28,33,39,43,2007,25,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6853,,1,21,26,32,34,41,2007,25,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6854,,6,13,19,27,33,38,2007,26,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6855,,5,19,28,29,36,48,2007,26,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6856,,17,21,24,35,41,47,2007,27,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6857,,20,24,30,31,37,48,2007,28,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6858,,10,29,30,32,33,49,2007,28,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6859,,10,27,33,39,47,49,2007,28,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6860,,21,24,30,37,41,45,2007,30,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6861,,2,28,30,38,45,46,2007,30,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6862,,9,27,32,36,37,48,2007,31,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6863,,4,16,24,29,36,45,2007,31,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6864,,17,19,34,45,47,48,2007,31,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6865,,14,20,27,33,42,45,2007,31,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6866,,1,10,11,15,18,36,2007,33,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6867,,5,12,14,20,27,29,2007,33,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6868,,24,31,33,36,42,44,2007,34,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6869,,11,22,24,29,44,46,2007,34,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6870,,7,31,34,42,46,47,2007,34,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6871,,12,16,19,20,24,48,2007,35,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6872,,2,28,30,35,46,49,2007,35,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6873,,7,12,16,20,25,29,2007,36,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6874,,12,22,28,30,32,36,2007,36,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6875,,5,14,22,23,34,36,2007,36,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6876,,15,16,18,21,37,42,2007,37,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6877,,1,16,20,25,28,29,2007,37,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6878,,11,19,20,33,43,46,2007,38,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6879,,10,14,25,27,29,32,2007,39,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6880,,7,15,18,20,21,35,2007,39,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6881,,1,13,20,21,23,27,2007,39,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6882,,26,31,35,37,40,41,2007,39,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6883,,9,16,19,25,26,29,2007,41,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6884,,32,33,38,40,41,47,2007,41,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6885,,6,21,29,30,38,47,2007,42,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6886,,1,10,13,15,25,27,2007,42,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6887,,11,15,20,22,42,49,2007,42,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6888,,3,23,25,34,40,49,2007,43,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6889,,2,10,14,33,40,48,2007,43,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6890,,2,13,20,32,39,41,2007,44,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6891,,11,24,39,43,46,48,2007,44,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6892,,10,16,23,28,30,38,2007,45,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6893,,11,12,15,26,27,39,2007,45,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6894,,13,18,19,23,28,48,2007,45,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6895,,7,27,35,36,43,48,2007,46,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6896,,8,12,16,20,37,44,2007,46,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6897,,10,12,24,31,39,49,2007,46,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6898,,4,23,37,39,45,47,2007,46,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6899,,7,16,32,33,41,46,2007,46,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6900,,9,10,14,17,25,31,2007,49,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6901,,8,16,22,29,34,39,2007,49,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6902,,3,19,21,29,32,33,2007,49,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6903,,3,15,18,38,41,45,2007,50,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6904,,12,13,28,33,38,42,2007,50,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6905,,1,11,21,26,34,48,2007,50,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6906,,7,11,28,43,44,49,2007,50,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6907,,2,19,20,26,42,43,2007,52,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6908,,19,21,22,32,36,46,2007,52,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6909,,14,16,24,25,36,45,2007,52,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6910,,7,15,16,19,22,39,2007,54,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6911,,5,14,21,26,40,44,2007,54,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6912,,2,16,24,30,40,43,2007,54,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6913,,12,23,27,38,47,48,2007,56,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6914,,7,19,23,25,28,45,2007,56,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6915,,10,24,31,39,45,46,2007,56,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6916,,7,21,33,35,39,41,2007,57,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6917,,10,13,18,27,38,48,2007,57,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6918,,26,28,29,30,39,43,2007,57,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6919,,11,12,30,32,45,47,2007,58,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6920,,2,10,24,33,35,48,2007,59,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6921,,5,25,27,29,33,45,2007,59,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6922,,10,13,14,20,25,31,2007,59,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6923,,3,13,19,25,37,45,2007,59,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6924,,3,14,16,38,42,44,2007,59,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6925,,5,10,14,26,33,47,2007,62,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6926,,4,16,40,41,43,46,2007,62,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6927,,7,17,19,21,26,49,2007,63,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6928,,4,14,31,33,44,48,2007,63,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6929,,9,16,20,32,34,48,2007,63,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6930,,21,23,25,28,31,34,2007,63,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6931,,2,13,16,19,25,40,2007,63,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6932,,19,30,33,34,38,39,2007,65,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6933,,5,20,21,40,46,48,2007,65,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6934,,9,13,18,19,33,43,2007,65,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6935,,17,37,38,40,48,49,2007,66,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6936,,13,16,19,36,40,43,2007,66,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6937,,4,15,19,27,34,40,2007,66,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6938,,15,16,17,29,33,43,2007,67,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6939,,12,15,18,23,44,49,2007,67,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6940,,9,12,16,19,23,43,2007,67,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6941,,20,24,29,37,44,48,2007,68,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6942,,6,11,21,24,25,26,2007,68,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6943,,1,16,18,23,25,30,2007,68,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6944,,7,11,12,30,33,43,2007,69,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6945,,24,25,30,32,36,42,2007,69,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6946,,19,29,37,39,43,49,2007,69,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6947,,17,21,24,41,43,47,2007,70,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6948,,9,15,16,24,34,39,2007,70,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6949,,8,13,15,17,25,40,2007,71,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6950,,5,15,19,20,32,39,2007,71,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6951,,5,11,17,19,30,40,2007,71,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6952,,3,17,20,22,31,35,2007,71,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6953,,2,25,28,38,39,47,2007,73,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6954,,7,18,21,25,37,41,2007,73,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6955,,1,15,17,20,33,34,2007,73,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6956,,3,14,16,24,36,46,2007,74,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6957,,1,19,23,28,40,41,2007,74,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6958,,5,23,26,27,30,37,2007,74,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6959,,15,17,18,38,39,45,2007,75,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6960,,21,30,32,33,37,42,2007,75,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6961,,6,11,15,27,32,43,2007,76,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6962,,10,17,31,41,43,46,2007,76,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6963,,2,17,18,22,38,40,2007,77,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6964,,3,13,23,33,35,37,2007,77,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6965,,1,10,16,30,36,44,2007,78,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6966,,4,11,12,25,40,45,2007,78,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6967,,20,32,35,36,43,44,2007,78,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6968,,24,25,26,40,43,46,2007,78,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6969,,4,13,19,26,44,45,2007,78,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6970,,3,26,30,32,38,45,2007,81,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6971,,7,12,33,37,42,46,2007,81,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6972,,20,26,27,39,40,43,2007,81,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6973,,13,20,22,38,47,49,2007,82,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6974,,6,15,21,23,37,49,2007,82,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6975,,14,16,21,26,27,35,2007,82,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6976,,9,25,33,43,48,49,2007,83,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6977,,3,14,23,31,43,48,2007,83,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6978,,9,15,22,24,26,30,2007,84,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6979,,1,10,14,19,27,43,2007,84,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6980,,17,19,26,32,39,41,2007,84,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6981,,12,15,19,45,47,48,2007,84,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6982,,4,24,39,41,43,47,2007,84,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6983,,14,15,24,27,35,41,2007,84,6,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6984,,10,18,19,23,28,45,2007,84,7,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6985,,7,12,30,34,36,44,2007,84,8,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6986,,23,25,27,39,40,48,2007,88,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6987,,4,15,16,29,40,49,2007,89,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6988,,4,15,21,22,45,49,2007,89,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6989,,15,17,19,25,38,44,2007,89,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6990,,2,10,12,22,36,48,2007,90,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6991,,8,18,26,35,42,45,2007,90,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6992,,4,24,29,34,39,41,2007,90,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6993,,2,10,11,24,36,45,2007,91,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6994,,8,13,26,29,32,36,2007,91,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6995,,1,11,16,18,35,49,2007,91,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6996,,8,14,24,36,40,49,2007,91,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6997,,5,18,34,39,40,43,2007,93,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6998,,8,15,25,37,38,42,2007,93,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
6999,,17,21,40,41,44,47,2007,94,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7000,,22,27,31,39,47,48,2007,95,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7001,,9,20,27,39,43,46,2007,95,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7002,,6,21,39,42,47,48,2007,96,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7003,,8,10,33,36,43,46,2007,96,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7004,,7,22,37,41,42,49,2007,96,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7005,,1,18,22,33,38,46,2007,96,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7006,,1,11,14,17,26,43,2007,96,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7007,,7,12,17,18,26,38,2007,98,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7008,,11,13,25,41,43,48,2007,98,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7009,,13,17,18,44,45,49,2007,98,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7010,,10,21,35,44,48,49,2007,98,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7011,,18,21,25,37,42,47,2007,98,5,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7012,,13,28,38,43,45,46,2007,101,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7013,,12,19,32,35,39,49,2007,101,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7014,,10,15,21,27,36,49,2007,101,3,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7015,,15,16,24,26,29,49,2007,101,4,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7016,,12,15,22,25,34,38,2007,103,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7017,,8,10,18,39,45,48,2007,103,2,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7018,,10,17,29,30,34,35,2007,104,1,https://info.toto.bg/content/files/stats-tiraji/649_2007.txt
7019,,14,17,21,24,25,32,2008,1,1,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7020,,4,27,28,41,47,49,2008,1,2,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7021,,14,19,23,24,41,42,2008,1,3,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7022,,15,16,18,35,38,49,2008,1,4,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7023,,7,16,32,34,41,49,2008,1,5,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7024,,12,22,30,33,42,44,2008,3,1,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7025,,7,26,28,31,34,41,2008,3,2,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7026,,13,38,43,46,47,49,2008,4,1,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
7027,,22,28,34,43,45,46,2008,4,2,https://info.toto.bg/content/files/stats-tiraji/649_2008.txt
