draw_event_id,source_draw_id,date,year,draw_number,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source_url,rules_version,data_status
2023-104-1,9800,,2023,104,1,9,10,18,28,35,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-001-1,9801,,2024,1,1,16,18,19,27,37,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-002-1,9802,,2024,2,1,6,13,20,23,30,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-003-1,9803,,2024,3,1,11,17,18,20,32,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-004-1,9804,,2024,4,1,1,5,21,34,40,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-005-1,9805,,2024,5,1,10,11,26,31,35,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-006-1,9806,,2024,6,1,6,7,12,20,31,38,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-007-1,9807,,2024,7,1,2,13,18,24,30,41,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-008-1,9808,,2024,8,1,4,8,10,18,25,39,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-009-1,9809,,2024,9,1,3,15,23,28,42,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-010-1,9810,,2024,10,1,4,12,15,19,21,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-011-1,9811,,2024,11,1,5,13,31,39,41,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-012-1,9812,,2024,12,1,8,19,31,35,36,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-013-1,9813,,2024,13,1,6,20,21,31,37,39,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-014-1,9814,,2024,14,1,2,7,23,31,41,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-015-1,9815,,2024,15,1,2,3,17,25,36,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-016-1,9816,,2024,16,1,8,9,14,16,20,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-017-1,9817,,2024,17,1,14,21,23,36,37,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-018-1,9818,,2024,18,1,12,19,20,22,24,46,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-019-1,9819,,2024,19,1,4,11,15,36,38,39,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-020-1,9820,,2024,20,1,23,34,37,46,47,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-021-1,9821,,2024,21,1,4,22,36,42,44,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-022-1,9822,,2024,22,1,8,16,19,35,39,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-023-1,9823,,2024,23,1,6,11,17,18,19,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-024-1,9824,,2024,24,1,1,6,16,33,45,46,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-025-1,9825,,2024,25,1,12,14,21,22,37,46,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-026-1,9826,,2024,26,1,3,5,6,17,26,40,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-027-1,9827,,2024,27,1,10,13,14,16,26,27,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-028-1,9828,,2024,28,1,2,19,22,27,28,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-029-1,9829,,2024,29,1,2,18,20,21,31,46,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-030-1,9830,,2024,30,1,27,34,35,39,48,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-031-1,9831,,2024,31,1,12,22,24,26,29,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-032-1,9832,,2024,32,1,4,14,24,38,39,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-033-1,9833,,2024,33,1,9,18,26,32,46,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-034-1,9834,,2024,34,1,8,17,25,31,37,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-035-1,9835,,2024,35,1,7,29,30,31,34,35,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-036-1,9836,,2024,36,1,8,14,35,39,42,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-037-1,9837,,2024,37,1,11,14,19,32,34,36,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-038-1,9838,,2024,38,1,17,27,30,33,37,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-039-1,9839,,2024,39,1,4,10,17,23,38,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-040-1,9840,,2024,40,1,6,15,17,22,27,36,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-041-1,9841,,2024,41,1,4,9,15,17,28,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-042-1,9842,,2024,42,1,10,19,37,46,47,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-043-1,9843,,2024,43,1,11,15,19,20,26,38,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-044-1,9844,,2024,44,1,16,18,31,32,37,41,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-045-1,9845,,2024,45,1,1,11,15,25,27,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-046-1,9846,,2024,46,1,1,6,8,26,29,38,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-047-1,9847,,2024,47,1,15,27,31,32,35,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-048-1,9848,,2024,48,1,6,13,17,39,42,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-049-1,9849,,2024,49,1,16,17,24,28,35,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-050-1,9850,,2024,50,1,25,29,30,33,36,38,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-051-1,9851,,2024,51,1,18,32,35,40,41,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-052-1,9852,,2024,52,1,9,24,30,38,48,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-053-1,9853,,2024,53,1,13,23,26,27,38,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-054-1,9854,,2024,54,1,4,5,7,18,23,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-055-1,9855,,2024,55,1,9,16,30,35,37,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-056-1,9856,,2024,56,1,5,28,31,32,35,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-057-1,9857,,2024,57,1,7,15,24,36,41,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-058-1,9858,,2024,58,1,2,11,18,23,26,37,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-059-1,9859,,2024,59,1,1,14,17,29,32,37,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-060-1,9860,,2024,60,1,16,18,27,35,39,41,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-061-1,9861,,2024,61,1,10,12,15,16,20,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-062-1,9862,,2024,62,1,7,8,25,38,40,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-063-1,9863,,2024,63,1,8,10,24,27,30,36,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-064-1,9864,,2024,64,1,4,5,23,28,31,35,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-065-1,9865,,2024,65,1,7,22,25,29,37,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-066-1,9866,,2024,66,1,13,22,33,35,36,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-067-1,9867,,2024,67,1,2,11,13,23,25,32,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-068-1,9868,,2024,68,1,2,4,10,21,22,27,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-069-1,9869,,2024,69,1,1,18,28,37,42,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-070-1,9870,,2024,70,1,1,3,8,12,37,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-071-1,9871,,2024,71,1,2,8,13,18,33,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-072-1,9872,,2024,72,1,13,14,18,33,34,40,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-073-1,9873,,2024,73,1,5,19,21,22,47,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-074-1,9874,,2024,74,1,11,13,14,18,41,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-075-1,9875,,2024,75,1,5,11,12,28,32,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-076-1,9876,,2024,76,1,1,6,19,23,31,36,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-077-1,9877,,2024,77,1,3,27,32,34,37,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-078-1,9878,,2024,78,1,3,19,35,39,42,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-079-1,9879,,2024,79,1,10,14,20,30,38,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-080-1,9880,,2024,80,1,13,17,23,30,34,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-081-1,9881,,2024,81,1,12,29,30,40,47,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-082-1,9882,,2024,82,1,5,6,9,26,38,41,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-083-1,9883,,2024,83,1,2,12,20,23,34,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-084-1,9884,,2024,84,1,4,6,8,23,24,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-085-1,9885,,2024,85,1,16,26,34,38,42,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-086-1,9886,,2024,86,1,11,17,18,35,38,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-087-1,9887,,2024,87,1,13,24,30,36,38,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-088-1,9888,,2024,88,1,3,5,26,29,43,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-089-1,9889,,2024,89,1,10,14,20,22,29,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-090-1,9890,,2024,90,1,15,23,30,31,43,49,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-091-1,9891,,2024,91,1,2,18,29,34,36,42,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-092-1,9892,,2024,92,1,21,30,35,43,45,46,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-093-1,9893,,2024,93,1,9,22,24,38,42,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-094-1,9894,,2024,94,1,3,9,15,35,44,47,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-095-1,9895,,2024,95,1,6,7,17,21,39,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-096-1,9896,,2024,96,1,4,13,15,22,47,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-097-1,9897,,2024,97,1,5,15,16,24,41,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-098-1,9898,,2024,98,1,2,13,16,23,34,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-099-1,9899,,2024,99,1,12,14,24,28,33,48,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-100-1,9900,,2024,100,1,2,8,10,15,31,34,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-101-1,9901,,2024,101,1,7,11,15,23,35,44,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-102-1,9902,,2024,102,1,5,15,20,21,40,43,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-103-1,9903,,2024,103,1,20,24,41,42,43,45,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2024-104-1,9904,,2024,104,1,3,13,15,19,33,35,,raw:bst_649_2024.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-001-1,9905,,2025,1,1,3,16,23,36,41,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-002-1,9906,,2025,2,1,7,10,33,39,46,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-003-1,9907,,2025,3,1,2,17,26,31,37,44,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-004-1,9908,,2025,4,1,2,18,31,33,35,47,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-005-1,9909,,2025,5,1,2,18,37,38,42,46,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-006-1,9910,,2025,6,1,5,10,12,22,29,47,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-007-1,9911,,2025,7,1,6,23,31,33,37,43,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-008-1,9912,,2025,8,1,11,19,22,36,42,43,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-009-1,9913,,2025,9,1,5,9,31,43,46,47,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-010-1,9914,,2025,10,1,8,11,12,17,22,41,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-011-1,9915,,2025,11,1,13,18,22,35,36,44,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-012-1,9916,,2025,12,1,12,13,18,20,22,48,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-013-1,9917,,2025,13,1,12,22,30,34,37,42,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-014-1,9918,,2025,14,1,2,10,11,12,24,29,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-015-1,9919,,2025,15,1,10,26,39,41,43,48,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-016-1,9920,,2025,16,1,16,33,34,39,42,46,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-017-1,9921,,2025,17,1,23,24,25,37,42,45,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-018-1,9922,,2025,18,1,8,11,13,15,26,35,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-019-1,9923,,2025,19,1,9,19,27,31,36,39,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-020-1,9924,,2025,20,1,7,10,13,22,37,39,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-021-1,9925,,2025,21,1,8,18,23,24,38,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-022-1,9926,,2025,22,1,4,26,27,28,42,43,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-023-1,9927,,2025,23,1,13,22,23,27,37,46,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-024-1,9928,,2025,24,1,8,20,26,29,40,41,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-025-1,9929,,2025,25,1,6,8,33,35,37,45,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-026-1,9930,,2025,26,1,2,11,22,29,41,47,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-027-1,9931,,2025,27,1,25,29,31,34,38,44,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-028-1,9932,,2025,28,1,2,4,10,39,44,47,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-029-1,9933,,2025,29,1,15,27,28,35,36,44,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-030-1,9934,,2025,30,1,16,17,20,23,34,40,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-031-1,9935,,2025,31,1,3,12,19,23,26,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-032-1,9936,,2025,32,1,1,23,28,29,38,44,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-033-1,9937,,2025,33,1,8,16,33,41,45,46,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-034-1,9938,,2025,34,1,1,8,21,34,36,38,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-035-1,9939,,2025,35,1,14,15,24,31,34,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-036-1,9940,,2025,36,1,15,18,19,22,24,38,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-037-1,9941,,2025,37,1,19,22,34,35,46,48,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-038-1,9942,,2025,38,1,2,9,11,19,31,33,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-039-1,9943,,2025,39,1,2,6,10,14,30,42,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-040-1,9944,,2025,40,1,6,10,16,17,32,35,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-041-1,9945,,2025,41,1,3,11,25,28,43,45,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-042-1,9946,,2025,42,1,5,10,17,21,29,40,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-043-1,9947,,2025,43,1,7,25,27,33,41,49,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-044-1,9948,,2025,44,1,6,13,16,31,35,36,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-045-1,9949,,2025,45,1,1,15,26,27,32,39,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-046-1,9950,,2025,46,1,5,12,33,43,44,45,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2025-047-1,9951,,2025,47,1,1,22,23,24,38,48,,raw:bst_649_2025.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
